EAN,size,brand,color,category,heelType,shoeType,shoeWidth,heelHeight,returnable,name [el_CY],name [en_GB],updateOnDelta,refinementColor,variantGroupCode,jiniusSkuMatchCode,longDescription [el_CY],shortDescription [en_GB],mainImage.source,mainImage.original_url,shortDescription [el_CY],secondary_image_1.source,secondary_image_1.original_url,secondary_image_2.source,secondary_image_2.original_url,secondary_image_3.source,secondary_image_3.original_url,longDescription [en_GB],fashionMaterial,name,longDescription,shortDescription,mirakl_product_id,group_id1,name [en_GB,group_id2,final_group_id,final_group_id_clip_strict,manual_group_id,manual_group_name
[],42,CARRERA,White-grey,FaMeShSneakers,,,,,true,Carrera men sneaker,Carrera men sneaker,,grey,c50965f4-5fff-49f9-8907-0dc8e3049561,[],,<html><body><p>CARRERA MEN SNEAKER</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/1c34d806f38643aeb3f436f534498edf,https://powersoft365customers.blob.core.windows.net/he880244-a-katsouris-family-enterprises-ltd/Models/CAM12502M-WHTGRE.jpg?updated=20250412105440,<html><body><p></p></body></html>,,,,,,,,,,,,aebe36f0-2579-4b3c-bd8d-26214cbfc641,692.0,Carrera men sneaker,670,655,664,258.0,Carrera men
['5299900429812'],41.5,NEW BALANCE,White,FaMeShSneakers,,,,,true,,New balance 574 - shoes classics,,white,00e0636e-a806-4631-8303-0b4b54205e98,[],,<html><body><p>NEW BALANCE 574 - SHOES CLASSICS</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/be406774000b4ad0a90a722d743dca6c,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/ML574SOJ-D.jpg?updated=20221109125837,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/9d7540e772894ae2b5182ce1f82fa27b,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/ML574SOJ-D_1.jpg?updated=20221109125838,https://media-prod-eu-1.mirakl.net/SOURCE/a28cb61094094667a57e8516126a6db6,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/ML574SOJ-D_2.jpg?updated=20221109125840,https://media-prod-eu-1.mirakl.net/SOURCE/fa6625b13bd5462fb820fd9a6d6bc95b,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/ML574SOJ-D_3.jpg?updated=20221109130034,,,,,,98c8db05-eca2-4fa0-9951-d461d1ae95f1,693.0,New balance 574 - shoes classics,671,656,665,147.0,New Balance 574
[],40.5,NIKE,Summit White / Blue,FaWoShSneakers,,,,,true,V5 rnr womens sneakers,V5 rnr womens sneakers,,miscellaneous,a6c84f6c-8436-4769-b0e6-17c236038bad,[],,V5 RNR WOMENS SNEAKERS,https://media-prod-eu-1.mirakl.net/SOURCE/8261b05c060d440c990c6020049f8506,https://administrator.athlokinisi.com.cy/product_catalog/groups/215426/hq7901-103.jpg,V5 RNR WOMENS SNEAKERS,https://media-prod-eu-1.mirakl.net/SOURCE/9ff4da36da144034b85bb4799a2097f1,https://administrator.athlokinisi.com.cy/product_catalog/groups/215426/pics/hq7901-103_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/0943788b34244a4995b9992865f4a8d1,https://administrator.athlokinisi.com.cy/product_catalog/groups/215426/pics/hq7901-103_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/734c8961eda34773aa489719bd6fbb06,https://administrator.athlokinisi.com.cy/product_catalog/groups/215426/pics/hq7901-103_3.jpg,,,,,,93f9f20a-63c7-4b46-9320-381936a015df,694.0,V5 rnr womens sneakers,620,606,615,499.0,Nike V5
[],38.5,NIKE,Black,FaWoShSneakers,,,,,true,Md valiant junior,Md valiant junior,,black,da407402-dffb-40c1-be0a-f9c6ebd33c96,[],,"These everyday kicks throw it back by mashing up details from �80s running shoes. Plus, did you know? The nike md valiant is full of history. They're named after the car that nike's co-founder sold shoes out of during the early days�the '64 valiant.",https://media-prod-eu-1.mirakl.net/SOURCE/26291df8b75a423fab6a661d3747fab9,https://privesports.com.cy/product_catalog/groups/70048/cn8558-002-black.jpg,"These everyday kicks throw it back by mashing up details from �80s running shoes. Plus, did you know? The nike md valiant is full of history. They're named after the car that nike's co-founder sold shoes out of during the early days�the '64 valiant.",https://media-prod-eu-1.mirakl.net/SOURCE/a193557c24c24851b68ea3862a9336da,https://privesports.com.cy/product_catalog/groups/70048/pics/cn8558-002-black_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/f9eda945cef640ea8f446fdf1a5f1907,https://privesports.com.cy/product_catalog/groups/70048/pics/cn8558-002-black_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/57a96836c83c45e882b93b8aa22edff6,https://privesports.com.cy/product_catalog/groups/70048/pics/cn8558-002-black_3.jpg,,,,,,b9b46e45-e6f9-4731-befa-47441a34b1fe,695.0,Md valiant junior,672,657,666,522.0,Nike Md valiant junior
[],45,ADIDAS,Black,FaMeShSneakers,,,,,true,Cloudfoam move,Cloudfoam move,,black,734afb19-433a-453b-8347-77c0bbf13e25,[],,CLOUDFOAM MOVE,https://media-prod-eu-1.mirakl.net/SOURCE/fede92db235d44118c61ce37228b5279,https://administrator.athlokinisi.com.cy/product_catalog/groups/199016/pics/jh7174_1.jpg,CLOUDFOAM MOVE,https://media-prod-eu-1.mirakl.net/SOURCE/be58cbf539bb452c9c690fea1c46fec9,https://administrator.athlokinisi.com.cy/product_catalog/groups/199016/jh7174.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/49afb93778964b42bb1c0a42b2ca53ec,https://administrator.athlokinisi.com.cy/product_catalog/groups/199016/pics/jh7174_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/82cd2c38ce834915bf91765059ed1c17,https://administrator.athlokinisi.com.cy/product_catalog/groups/199016/pics/jh7174_3.jpg,,,,,,484e6b8b-e3ba-46b8-891e-cb000547703a,696.0,Cloudfoam move,673,658,667,293.0,Adidas Cloudfoam move
[],US 10.5/EU 44.5,ASICS,-beige/λαιμ,FaMeShSneakers,,,,,true,Asics men's gt-2000 13 tr nature bathing,Asics men's gt-2000 13 tr nature bathing,,,86d37dbf-fe5b-4b49-b23f-3a513e19d397,[],,"Move from apprehensive to assertive with the GT-2000™ 13 NATURE BATHING™ TR shoe’s 3D GUIDANCE SYSTEM™ technology.? Its colorway draws inspiration from tropical seaside landscape elements, like waves, driftwood, rocks, and seashells. Designed to help provide adaptative on-demand stability, this shoe’s support properties allow you to experience a smooth and balanced transition from footstrike to toe-off.The midsole implements a full-length FF BLAST™ PLUS cushioning unit and PureGEL™ technology. These features help provide a more energized toe-off with cloud-like softness underfoot. ?",https://media-prod-eu-1.mirakl.net/SOURCE/6836349704714fbea00a881b2460b1f0,https://s3.gy.digital/famousports/uploads/asset/data/369752/1011C042-300_1.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/b049f3e6da8f4d3faaacc98e8e16e4eb,https://s3.gy.digital/famousports/uploads/asset/data/369647/1011C042-300_28.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/244ca6469eec4b3f805a46a055229264,https://s3.gy.digital/famousports/uploads/asset/data/369977/1011C042-300_27.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/8e84dd3637bb4c58847de40f0e5d18f3,https://s3.gy.digital/famousports/uploads/asset/data/369995/1011C042-300_29.jpg,,,,,,2613b1f4-5441-413f-8274-285362def2b0,697.0,Asics men's gt-2000 13 tr nature bathing,674,659,668,523.0,Asics Gt-2000 13 TR
[],UK -8/EU 42 2/3,ADIDAS,Black/black,FaMeShSneakers,,,,,true,Adidas men x9000l2 shoes (s23651),Adidas men x9000l2 shoes (s23651),,,f4806438-74e6-4788-af3f-98f1926a2f26,[],,"When robots take over the world, you’ll be able to outrun them in these adidas running shoes. They come equipped with lightweight and flexible Bounce cushioning. A booster pack of Jetboost in the heel delivers energy return and enhanced stability. This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content.. TEXTILE/SYNTHETICS. Regular fit",https://media-prod-eu-1.mirakl.net/SOURCE/572eb7de015947a5b02b5c67f1a0c9d2,https://s3.gy.digital/famousports/uploads/asset/data/242208/AD-S23651_48.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/49d12c3bdb244f3aae8119e37b3fb98b,https://s3.gy.digital/famousports/uploads/asset/data/242650/AD-S23651_49.jpg,,,,,,,,,,d81cbea0-ac39-4ca3-a27b-7083c7b5d873,698.0,Adidas men x9000l2 shoes (s23651),676,661,670,524.0,Adidas x9000l2
[],US 6/EU 36.5,CHAMPION,Kk001-black,FaWoShSneakers,,,,,true,Champion women syphon pu low cut shoe,Champion women syphon pu low cut shoe,,,5c7c6d46-6b4f-4e76-83de-20a741890e9b,[],,Champion sneaker with an upper made of high quality material. It has a comfortable inner bottom and a light outer sole. A comfortable and stylish shoe for your daily tasks.Sole height: 4.5 cmBinding: Laces,https://media-prod-eu-1.mirakl.net/SOURCE/87358ae11eaf48f5b4716e391119a26a,https://s3.gy.digital/famousports/uploads/asset/data/365526/S11722-KK001-1.png,,https://media-prod-eu-1.mirakl.net/SOURCE/07c56802f5be4977bb17b8fa420125ae,https://s3.gy.digital/famousports/uploads/asset/data/365525/S11722-KK001-2.png,https://media-prod-eu-1.mirakl.net/SOURCE/0e4e2ae2f3f64230aba9e4f67207cb05,https://s3.gy.digital/famousports/uploads/asset/data/365527/S11722-KK001-3.png,https://media-prod-eu-1.mirakl.net/SOURCE/6b0992f5327c40e8befbd74ad538675e,https://s3.gy.digital/famousports/uploads/asset/data/365524/S11722-KK001-4.png,,,,,,aa603c47-66ad-48f0-a565-acbd664da9a0,699.0,Champion women syphon pu low cut shoe,677,662,671,525.0,Champion syphon pu low cut
[],37.5,PUMA,Pink,FaWoShSneakers,,,,,true,Transport modern womens,Transport modern womens,,pink,62738417-d8a8-44c9-a2a7-0ff0d78fbbcc,[],,"Multiple uses, total comfort. Slip the transport modern shoe on for your morning jog, a day at the office, or a casual weekend outing. The sculpted design is enhanced by the moulded eyestay as well as the puma formstrip and embroidered outline on the tongue. A full-length rubber outsole provides total traction. The finishing touch: the classic puma cat logo on the toe.<br>
<br>
Details<br>
Upper and tongue featuring the puma formstrip<br>
Heel cap<br>
Moulded eyestay<br>
Full rubber outsole<br>
Puma cat logo on toe",https://media-prod-eu-1.mirakl.net/SOURCE/75d56d54f46a444aaaa3913cddf9e51f,https://privesports.com.cy/product_catalog/groups/137551/377030-10-pink.jpg,"Multiple uses, total comfort. Slip the transport modern shoe on for your morning jog, a day at the office, or a casual weekend outing. The sculpted design is enhanced by the moulded eyestay as well as the puma formstrip and embroidered outline on the tongue. A full-length rubber outsole provides total traction. The finishing touch: the classic puma cat logo on the toe.<br>
<br>
Details<br>
Upper and tongue featuring the puma formstrip<br>
Heel cap<br>
Moulded eyestay<br>
Full rubber outsole<br>
Puma cat logo on toe",,,https://media-prod-eu-1.mirakl.net/SOURCE/d6762aea56624eb4bd3a5737410ed9fb,https://privesports.com.cy/product_catalog/groups/137551/pics/377030-10-pink_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/ab967b98f32d469a9d8938dd85dbe6d0,https://privesports.com.cy/product_catalog/groups/137551/pics/377030-10-pink_2.jpg,,,,,,92f356f5-6413-47c5-b05a-f7689ef28229,700.0,Transport modern womens,678,663,672,526.0,Puma transport modern
[],46,REEBOK,Black / Volt,FaMeShSneakers,,,,,true,Men lite 3 running shoes (if5234),Men lite 3 running shoes (if5234),,black,bafd7f3a-2b8c-4c71-ab59-ca8ade5def7b,[],,MEN LITE 3 RUNNING SHOES (IF5234),https://media-prod-eu-1.mirakl.net/SOURCE/9e3acbe064644d95b715187c2d11b1e6,https://administrator.athlokinisi.com.cy/product_catalog/groups/168155/100033952.jpg,MEN LITE 3 RUNNING SHOES (IF5234),https://media-prod-eu-1.mirakl.net/SOURCE/f8bff37bfd0b4bb5a751197909f92cc6,https://administrator.athlokinisi.com.cy/product_catalog/groups/168155/pics/100033952_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/bf422555656a4628937d1ad54e441042,https://administrator.athlokinisi.com.cy/product_catalog/groups/168155/pics/100033952_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/9baacd2e81974386ac0f55f3e8590021,https://administrator.athlokinisi.com.cy/product_catalog/groups/168155/pics/100033952_3.jpg,,,,,,c7bedd67-151e-40c9-ab56-71ad3018f4e6,701.0,Men lite 3 running shoes (if5234),679,664,673,527.0,Reebok lite 3
[],39.5,CONVERSE,Black,FaWoShSneakers,,,,,true,Chuck taylor all star lift women,Chuck taylor all star lift women,,black,b121636e-ef64-49e5-b5a8-6552646aa57b,[],,CHUCK TAYLOR ALL STAR LIFT Women,https://media-prod-eu-1.mirakl.net/SOURCE/242ff7eeb533477c98d123955ce055bf,https://administrator.athlokinisi.com.cy/product_catalog/groups/61614/560250c.jpg,CHUCK TAYLOR ALL STAR LIFT Women,https://media-prod-eu-1.mirakl.net/SOURCE/8739843411ef40ea8a8d8515b5b82079,https://administrator.athlokinisi.com.cy/product_catalog/groups/61614/pics/560250C_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/174167a73ac642329ce4d867e291515c,https://administrator.athlokinisi.com.cy/product_catalog/groups/61614/pics/560250C_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/533f386c60964024810b668e04e17bfb,https://administrator.athlokinisi.com.cy/product_catalog/groups/61614/pics/560250C_3.jpg,,,,,,de70f3fe-fec7-4f3e-b586-ddf0607a4cb2,702.0,Chuck taylor all star lift women,680,665,674,70.0,Converse chuck taylor all star lift low top
[],41,ADIDAS,Red,FaMeShSneakers,,,,,true,Court 24,Court 24,,white,316e15ff-91de-421d-9270-e71a2e19ad7c,[],,"Sporty, durable sneakers for journeys long and short.<br>
Make a sporty statement every time you step out. These adidas sneakers grab the eye with bold details and striking colours. The full-grain leather upper is sleek, smooth and built for daily wear while a cloudfoam midsole provides a soft yet stable ride. The sturdy rubber outsole rounds out this low-profile design, keeping you firmly planted wherever adventure leads.<br>
<br>
Details<br>
Regular fit<br>
Lace closure<br>
Full-grain leather upper<br>
Textile lining<br>
Cloudfoam midsole<br>
Rubber outsole<br>
Product colour: better scarlet / core black / cloud white<br>
Product code: id1249",https://media-prod-eu-1.mirakl.net/SOURCE/535e4ac0bfb149bcb66e8ffe544d7876,https://privesports.com.cy/product_catalog/groups/178598/ID1249-WHITE.jpg,"Sporty, durable sneakers for journeys long and short.<br>
Make a sporty statement every time you step out. These adidas sneakers grab the eye with bold details and striking colours. The full-grain leather upper is sleek, smooth and built for daily wear while a cloudfoam midsole provides a soft yet stable ride. The sturdy rubber outsole rounds out this low-profile design, keeping you firmly planted wherever adventure leads.<br>
<br>
Details<br>
Regular fit<br>
Lace closure<br>
Full-grain leather upper<br>
Textile lining<br>
Cloudfoam midsole<br>
Rubber outsole<br>
Product colour: better scarlet / core black / cloud white<br>
Product code: id1249",https://media-prod-eu-1.mirakl.net/SOURCE/778b0f55d7c24da1a6d25fbf8a2a196d,https://privesports.com.cy/product_catalog/groups/178598/pics/id1249-white_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/1726a9969c2e46c38892a53caa8eaf21,https://privesports.com.cy/product_catalog/groups/178598/pics/id1249-white_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/75b8b34fd9484341afc813aa6be7f515,https://privesports.com.cy/product_catalog/groups/178598/pics/id1249-white_3.jpg,,,,,,40510e0a-4c3b-4904-a7f7-8b049cf51ae4,703.0,Court 24,133,132,132,149.0,Adidas court 24 
[],42,GAUDI,Black,FaMeShSneakers,,,,,true,Gaudi leather shoes,Gaudi leather shoes,,black,db0c8216-9c59-4155-abf6-a39152166903,[],,"Men's running trainers in leather with contrast suede inserts and side logo. 
Featuring a comfortable fit, Lycra® insole and 4-cm high ultra-lightweight EVA sole. 
Embellished with logo on the tongue and contrast heel. Lace-up fastening.",https://media-prod-eu-1.mirakl.net/SOURCE/a6ac43a7872c47ebb96cd4d8a4e0deac,https://eshop.hypercy.com/wp-content/uploads/2023/03/63330blackf.jpg,"Men's running trainers in leather with contrast suede inserts and side logo. 
Featuring a comfortable fit, Lycra® insole and 4-cm high ultra-lightweight EVA sole. 
Embellished with logo on the tongue and contrast heel. Lace-up fastening.",https://media-prod-eu-1.mirakl.net/SOURCE/79b3d84d81464365b1b19e592d5f5228,https://eshop.hypercy.com/wp-content/uploads/2023/03/63330blackfb.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/0668bf7510fd4cf5b140a125ddd90169,https://eshop.hypercy.com/wp-content/uploads/2023/03/63330blackfc.jpg,,,,,,,,772bed16-d096-40e4-a64d-4ed5aa97c170,704.0,Gaudi leather shoes,682,667,676,528.0,Gaudi leather running shoes
[],45,PUMA,Puma Black-castlerock,FaMeShSneakers,,,,,true,,Puma puma caven 2.0,,,cf26f279-02fc-4163-a901-8cd556ebb2bd,[],,<html><body><p>PUMA Puma Caven 2.0</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/db54232d92714397910a247874d58090,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/392290-02.jpg?updated=20230818111221,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/6f3f7ffe7e09404f878a612f712f4948,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/392290-02_1.jpg?updated=20230818111223,https://media-prod-eu-1.mirakl.net/SOURCE/1b221c13c8fc48d0bf9bac90fd194e32,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/392290-02_2.jpg?updated=20230818111331,https://media-prod-eu-1.mirakl.net/SOURCE/a3b3049b2df64fd6badb5d90293c6a1a,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/392290-02_3.jpg?updated=20230818113948,,,,,,39332a6d-9690-4c5c-b551-f2bda2310b49,705.0,Puma puma caven 2.0,574,562,570,281.0,Puma Caven 2.0
[],43,ADIDAS,White,FaMeShSneakers,,,,,true,Galaxy 6 mens,Galaxy 6 mens,,white,09c07e64-cab4-4501-b7df-51cd5f75a614,[],,"Galaxy 6 shoes<br>
A sporty, comfy shoe made in part with recycled materials.<br>
Lace up and go. These adidas running shoes will keep you comfortable, however late your day runs. A great everyday shoe, they have a light and airy mesh upper to keep your feet cool and a cloudfoam midsole for springiness. The rubber outsole is designed to stay firm across all surfaces, from wet grass to slow clay. Switch up your plans without changing your shoes. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.<br>
<br>
Galaxy 6 shoes image number nullgalaxy 6 shoes image number nullgalaxy 6 shoes image number nullgalaxy 6 shoes image number null<br>
Product details<br>
Regular fit<br>
Lace closure<br>
Textile upper<br>
Ortholite® sockliner<br>
Cloudfoam midsole<br>
Textile lining<br>
Rubber outsole<br>
Upper contains a minimum of 50% recycled content",https://media-prod-eu-1.mirakl.net/SOURCE/253dc1c4fac246129dd1c6a40a956a16,https://privesports.com.cy/product_catalog/groups/150297/ie1979-white.jpg,"Galaxy 6 shoes<br>
A sporty, comfy shoe made in part with recycled materials.<br>
Lace up and go. These adidas running shoes will keep you comfortable, however late your day runs. A great everyday shoe, they have a light and airy mesh upper to keep your feet cool and a cloudfoam midsole for springiness. The rubber outsole is designed to stay firm across all surfaces, from wet grass to slow clay. Switch up your plans without changing your shoes. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.<br>
<br>
Galaxy 6 shoes image number nullgalaxy 6 shoes image number nullgalaxy 6 shoes image number nullgalaxy 6 shoes image number null<br>
Product details<br>
Regular fit<br>
Lace closure<br>
Textile upper<br>
Ortholite® sockliner<br>
Cloudfoam midsole<br>
Textile lining<br>
Rubber outsole<br>
Upper contains a minimum of 50% recycled content",https://media-prod-eu-1.mirakl.net/SOURCE/c0139c6b76fe420ab1363dde55cdad20,https://privesports.com.cy/product_catalog/groups/150297/pics/ie1979-white_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/fa1efc06f5384c8384db42f08870315f,https://privesports.com.cy/product_catalog/groups/150297/pics/ie1979-white_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/de91ea8d5f2942629c2a5b443e85b2d5,https://privesports.com.cy/product_catalog/groups/150297/pics/ie1979-white_3.jpg,,,,,,3afceee7-605b-4be5-bcad-cf60f2318c62,706.0,Galaxy 6 mens,683,668,677,438.0,Adidas galaxy 6
['5299900353568'],41,EMPORIO ARMANI,White,FaMeShSneakers,,,,,true,,Emporio armani -  man sneakers,,white,d5c67525-eaaa-464e-830b-b46d845b9ed9,[],,<html><body><p>EMPORIO ARMANI -  MAN SNEAKERS</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/6ece25a0d3924878aec53809382b4157,https://powersoft365customers.blob.core.windows.net/he101897a-c-and-g-costa-ltd/Models/X4X570XN840SS24-WH.jpg?updated=20240521144624,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/a8d22f6dd6ef42f59c6d16698706d865,https://powersoft365customers.blob.core.windows.net/he101897a-c-and-g-costa-ltd/Models/X4X570XN840SS24-WH_1.jpg?updated=20240521144626,https://media-prod-eu-1.mirakl.net/SOURCE/71a673a3c1f64484b34ed157d2c43bb3,https://powersoft365customers.blob.core.windows.net/he101897a-c-and-g-costa-ltd/Models/X4X570XN840SS24-WH_2.jpg?updated=20240521144628,https://media-prod-eu-1.mirakl.net/SOURCE/9eb9680db8714443aa2616a7b593af55,https://powersoft365customers.blob.core.windows.net/he101897a-c-and-g-costa-ltd/Models/X4X570XN840SS24-WH_3.jpg?updated=20240521144629,<html><body><p>EMPORIO ARMANI<br/>Leather sneakers with logo detail<br/><br/>DESCRIPTION:<br/>Calfskin sneakers with contrasting side logo detail. The front of the tongue and back tab have a screen-printed Emporio Armani logo and eagle motif. Clean-lines and comfort define these sneakers with their essential design that echoes 90s-style basketball footwear.<br/><br/>Composition :<br/>100 Bovine leather</p></body></html>,,,,,74c3d875-55d8-4c11-baf0-1c472d81c41a,707.0,Emporio armani -  man sneakers,684,669,678,529.0,Emporio Armani leather shoes
[],45,ADIDAS,Black,FaMeShSneakers,,,,,true,Questar 3 men,Questar 3 men,,black,caeb6ed7-c085-4bc0-badb-4cbfc2b12f62,[],,QUESTAR 3 Men,https://media-prod-eu-1.mirakl.net/SOURCE/a45244d309f44a8eb479f17d8958ed66,https://administrator.athlokinisi.com.cy/product_catalog/groups/209701/id6320.jpg,QUESTAR 3 Men,https://media-prod-eu-1.mirakl.net/SOURCE/cf23a2f7e77a4315b27579901d2bf052,https://administrator.athlokinisi.com.cy/product_catalog/groups/209701/pics/id6320_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/ed661ad1d6b94c09a67b8f8cb92f2aff,https://administrator.athlokinisi.com.cy/product_catalog/groups/209701/pics/id6320_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/81e90d7afbfe451c9ea0006e47f75bfe,https://administrator.athlokinisi.com.cy/product_catalog/groups/209701/pics/id6320_3.jpg,,,,,,120735b0-e70f-4648-a862-190308462338,708.0,Questar 3 men,685,670,679,273.0,Adidas questar 3
[],36,ADIDAS ORIGINALS,White,FaWoShSneakers,,,,,true,Superstar women,Superstar women,,white,63b36181-17e2-4d23-927b-73561ca8e002,[],,SUPERSTAR Women,https://media-prod-eu-1.mirakl.net/SOURCE/6f67329e8bf74ec7918127f34023a3d1,https://administrator.athlokinisi.com.cy/product_catalog/groups/190430/ig4540.jpg,SUPERSTAR Women,https://media-prod-eu-1.mirakl.net/SOURCE/9a07791f5d514759842be76d1de6acab,https://administrator.athlokinisi.com.cy/product_catalog/groups/190430/pics/ig4540_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d42d1df502c14407a5715882d19d6898,https://administrator.athlokinisi.com.cy/product_catalog/groups/190430/pics/ig4540_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/fc5ac1367f4d403381cf638d3e1376a5,https://administrator.athlokinisi.com.cy/product_catalog/groups/190430/pics/ig4540_3.jpg,,,,,,cb202868-2cc6-4fb3-b0f4-16921895eb8c,709.0,Superstar women,686,671,680,349.0,Adidas Superstar
[],37,ADIDAS,Purple,FaWoShSneakers,,,,,true,Startyourrun womens,Startyourrun womens,,purple,7a9ccc56-704c-4b5a-ade6-ae9e83a5534e,[],,"Lightweight running shoes made in part with recycled materials.<br>
You'll want these adidas running shoes the next time you step out on your route. Classic lines and understated colors combine in a style every athlete can appreciate. These trainers are designed around the way women move, featuring heels that support each toucHDown and lightmotion cushioning for elevated response on the road or track.",https://media-prod-eu-1.mirakl.net/SOURCE/e26753dc3bba41799ee7951be5f661c6,https://privesports.com.cy/product_catalog/groups/138255/hp5669-purple.jpg,"Lightweight running shoes made in part with recycled materials.<br>
You'll want these adidas running shoes the next time you step out on your route. Classic lines and understated colors combine in a style every athlete can appreciate. These trainers are designed around the way women move, featuring heels that support each toucHDown and lightmotion cushioning for elevated response on the road or track.",https://media-prod-eu-1.mirakl.net/SOURCE/1c266a63835b4bbc8cd2e8093528ec7d,https://privesports.com.cy/product_catalog/groups/138255/pics/hp5669-purple_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/65fe1718421349dfa029fc439a4ec5ce,https://privesports.com.cy/product_catalog/groups/138255/pics/hp5669-purple_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/8eab6ddaa51540f0907bb20e2c587064,https://privesports.com.cy/product_catalog/groups/138255/pics/hp5669-purple_3.jpg,,,,,,49fd98ce-7e9a-4481-a1db-cd49e83ffa2c,710.0,Startyourrun womens,687,672,681,530.0,Adidas startyourrun sneakers
[],40.5,JORDAN,Black / Grey / Red,FaMeShSneakers,,,,,true,"1 mid ""black fire red""","1 mid ""black fire red""",,black,5a0878aa-b90b-46d9-b5d1-1d8de2c2768b,[],,"1 MID ""BLACK FIRE RED""",https://media-prod-eu-1.mirakl.net/SOURCE/639d12aff4f841c88141dcd4f34f320f,https://administrator.athlokinisi.com.cy/product_catalog/groups/185637/dq8426-006.jpg,"1 MID ""BLACK FIRE RED""",https://media-prod-eu-1.mirakl.net/SOURCE/406f913d14fb42b1a1831c3b7cf9fc73,https://administrator.athlokinisi.com.cy/product_catalog/groups/185637/pics/dq8426-006_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/2e7f6d5afb5a445ca558e7b629809b42,https://administrator.athlokinisi.com.cy/product_catalog/groups/185637/pics/dq8426-006_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/a7ab7ad5ae8e422b9613d72e1178d6ca,https://administrator.athlokinisi.com.cy/product_catalog/groups/185637/pics/dq8426-006_3.jpg,,,,,,de374246-8fc9-4a01-b6f3-ee2345cfda18,711.0,"1 mid ""black fire red""",688,673,682,404.0,Nike air jordan 1 mid se
